Date,China,United States,Brazil,Belgium,France,Netherlands,Portugal,Spain,Sweden,Norway,Turkey,Argentina,Canada,Chile,Colombia,Mexico,Indonesia,Malaysia,South Korea,Taiwan,Thailand,India,Australia,New Zealand,Algeria,Egypt,Nigeria,South Africa,Czechia,Germany,Italy,Poland,Romania,United Kingdom,Kazakhstan,Russia,Ukraine,Uzbekistan,Venezuela,Japan
2010-03-11,2506.667,1997.932,235.049,49.97,222.152,68.946,18.924,101.048,47.0,24.866,110.175,62.28,257.105,29.644,33.693,141.663,180.715,64.601,217.218,84.839,96.045,697.848,111.982,18.596,46.168,71.24,125.766,112.355,42.812,301.769,140.426,99.071,42.358,172.09,71.056,782.81,144.665,45.047,32.807,405.142
2010-03-12,2506.891,1997.953,235.071,49.97,222.152,68.946,18.924,101.052,47.0,24.867,110.178,62.28,257.119,29.647,33.695,141.667,180.715,64.625,217.233,84.845,96.056,697.855,111.984,18.596,46.17,71.249,125.777,112.356,42.809,301.754,140.426,99.07,42.358,172.086,71.054,782.809,144.637,45.047,32.806,405.141
2010-03-13,2506.902,1997.962,235.085,49.97,222.152,68.946,18.924,101.053,47.0,24.868,110.187,62.281,257.121,29.648,33.695,141.668,180.73,64.629,217.236,84.864,96.056,698.036,111.987,18.597,46.171,71.252,125.791,112.358,42.807,301.75,140.425,99.07,42.357,172.084,71.054,782.8,144.618,45.046,32.805,405.138
2010-03-14,2506.936,1997.963,235.091,49.97,222.155,68.946,18.926,101.054,47.0,24.868,110.187,62.281,257.122,29.651,33.695,141.671,180.751,64.632,217.253,84.869,96.069,698.198,111.988,18.597,46.186,71.262,125.793,112.358,42.805,301.745,140.423,99.07,42.356,172.08,71.054,782.794,144.612,45.046,32.805,405.135
2010-03-15,2507.056,1997.969,235.091,49.97,222.155,68.947,18.926,101.058,47.0,24.869,110.196,62.281,257.122,29.652,33.695,141.671,180.77,64.64,217.254,84.87,96.07,698.298,111.99,18.599,46.186,71.264,125.797,112.361,42.802,301.734,140.422,99.07,42.355,172.08,71.054,782.791,144.584,45.046,32.804,405.134
2010-03-16,2507.917,1998.029,235.118,49.97,222.155,68.947,18.926,101.06,47.0,24.869,110.209,62.282,257.132,29.652,33.695,141.673,180.796,64.643,217.268,84.876,96.077,698.347,111.992,18.6,46.187,71.264,125.806,112.361,42.801,301.731,140.422,99.07,42.355,172.079,71.054,782.778,144.573,45.046,32.803,405.132
2010-03-17,2507.989,1998.036,235.153,49.97,222.156,68.947,18.926,101.062,47.0,24.869,110.211,62.285,257.141,29.655,33.698,141.677,180.8,64.643,217.294,84.877,96.081,698.574,111.993,18.601,46.191,71.268,125.808,112.363,42.801,301.711,140.421,99.069,42.354,172.075,71.053,782.747,144.57,45.046,32.803,405.123
2010-03-18,2508.082,1998.044,235.157,49.97,222.157,68.947,18.926,101.065,47.0,24.871,110.215,62.286,257.143,29.658,33.7,141.683,180.83,64.647,217.3,84.881,96.083,698.597,111.997,18.602,46.194,71.276,125.812,112.366,42.8,301.709,140.42,99.069,42.349,172.074,71.053,782.705,144.515,45.046,32.803,405.122
2010-03-19,2508.328,1998.048,235.167,49.972,222.157,68.947,18.927,101.066,47.0,24.871,110.223,62.288,257.148,29.659,33.703,141.684,180.851,64.648,217.338,84.883,96.085,698.625,112.0,18.602,46.196,71.276,125.826,112.376,42.8,301.69,140.419,99.069,42.348,172.074,71.053,782.69,144.487,45.046,32.802,405.108
2010-03-20,2508.61,1998.07,235.177,49.972,222.157,68.947,18.928,101.067,47.0,24.871,110.232,62.288,257.15,29.661,33.705,141.685,180.893,64.648,217.348,84.883,96.087,698.753,112.006,18.603,46.199,71.277,125.837,112.383,42.8,301.686,140.418,99.068,42.34,172.072,71.052,782.685,144.476,45.046,32.801,405.105
2010-03-21,2508.904,1998.085,235.196,49.972,222.158,68.948,18.928,101.067,47.0,24.872,110.244,62.29,257.151,29.662,33.706,141.686,180.898,64.649,217.374,84.883,96.095,698.77,112.012,18.604,46.2,71.278,125.862,112.394,42.799,301.664,140.418,99.067,42.34,172.071,71.052,782.677,144.436,45.046,32.798,405.104
2010-03-22,2508.947,1998.108,235.213,49.972,222.16,68.949,18.928,101.072,47.0,24.872,110.255,62.291,257.152,29.663,33.707,141.687,180.921,64.666,217.402,84.885,96.095,698.771,112.015,18.605,46.203,71.279,125.869,112.395,42.799,301.664,140.417,99.066,42.338,172.069,71.052,782.632,144.425,45.046,32.797,405.098
2010-03-23,2509.2,1998.109,235.232,49.972,222.16,68.949,18.928,101.074,47.0,24.872,110.267,62.297,257.157,29.664,33.707,141.689,180.923,64.666,217.474,84.885,96.099,698.805,112.019,18.605,46.211,71.281,125.891,112.397,42.796,301.659,140.416,99.066,42.336,172.067,71.051,782.619,144.422,45.045,32.794,405.098
2010-03-24,2509.334,1998.118,235.239,49.972,222.161,68.949,18.929,101.076,47.0,24.872,110.28,62.299,257.164,29.669,33.707,141.693,180.929,64.676,217.498,84.885,96.099,698.814,112.032,18.606,46.217,71.286,125.893,112.397,42.795,301.648,140.416,99.066,42.333,172.063,71.051,782.615,144.383,45.045,32.791,405.096
2010-03-25,2509.453,1998.149,235.243,49.973,222.161,68.949,18.929,101.077,47.0,24.872,110.288,62.3,257.164,29.669,33.708,141.693,180.936,64.683,217.51,84.885,96.108,698.826,112.033,18.607,46.218,71.298,125.906,112.398,42.795,301.642,140.416,99.065,42.332,172.061,71.05,782.6,144.38,45.045,32.789,405.095
2010-03-26,2509.48,1998.151,235.259,49.973,222.161,68.949,18.929,101.078,47.0,24.873,110.292,62.302,257.171,29.672,33.708,141.695,180.953,64.684,217.511,84.893,96.109,699.046,112.036,18.608,46.218,71.299,125.913,112.399,42.794,301.625,140.415,99.065,42.329,172.049,71.05,782.595,144.36,45.044,32.788,405.085
2010-03-27,2509.678,1998.158,235.261,49.973,222.161,68.95,18.93,101.079,47.0,24.873,110.292,62.302,257.18,29.676,33.71,141.696,180.964,64.687,217.517,84.895,96.121,699.074,112.038,18.608,46.221,71.304,125.927,112.403,42.793,301.61,140.413,99.065,42.328,172.044,71.05,782.57,144.355,45.044,32.788,405.083
2010-03-28,2509.757,1998.161,235.263,49.973,222.162,68.95,18.93,101.08,47.0,24.874,110.305,62.304,257.183,29.677,33.711,141.701,180.979,64.693,217.547,84.909,96.124,699.14,112.038,18.609,46.223,71.321,125.937,112.406,42.791,301.597,140.413,99.063,42.324,172.043,71.049,782.563,144.353,45.044,32.788,405.08
2010-03-29,2509.812,1998.184,235.285,49.973,222.162,68.95,18.93,101.081,47.0,24.874,110.306,62.309,257.19,29.679,33.711,141.702,181.008,64.697,217.561,84.912,96.125,699.174,112.039,18.61,46.23,71.323,125.941,112.407,42.79,301.594,140.412,99.062,42.315,172.04,71.049,782.54,144.303,45.044,32.787,405.08
2010-03-30,2510.01,1998.189,235.319,49.973,222.163,68.95,18.93,101.095,47.0,24.874,110.321,62.319,257.194,29.679,33.715,141.704,181.012,64.701,217.562,84.913,96.129,699.24,112.04,18.61,46.232,71.337,125.947,112.41,42.789,301.585,140.412,99.062,42.312,172.038,71.049,782.535,144.282,45.043,32.787,405.073
2010-03-31,2510.027,1998.19,235.337,49.973,222.164,68.95,18.931,101.095,47.0,24.875,110.335,62.323,257.195,29.682,33.716,141.705,181.052,64.706,217.578,84.916,96.13,699.24,112.052,18.61,46.234,71.337,125.949,112.413,42.789,301.582,140.41,99.061,42.307,172.031,71.049,782.533,144.27,45.043,32.787,405.07
2010-04-01,2510.092,1998.209,235.338,49.974,222.164,68.951,18.931,101.096,47.0,24.876,110.34,62.325,257.197,29.683,33.718,141.711,181.052,64.717,217.621,84.918,96.142,699.308,112.056,18.611,46.236,71.338,125.951,112.413,42.789,301.581,140.408,99.059,42.306,172.029,71.049,782.521,144.239,45.042,32.786,405.068
2010-04-02,2510.775,1998.21,235.35,49.974,222.165,68.951,18.932,101.097,47.0,24.876,110.352,62.326,257.198,29.685,33.718,141.715,181.063,64.725,217.627,84.922,96.147,699.312,112.058,18.612,46.239,71.339,125.965,112.414,42.788,301.579,140.407,99.059,42.302,172.025,71.048,782.513,144.229,45.042,32.785,405.068
2010-04-03,2511.158,1998.214,235.369,49.974,222.166,68.951,18.932,101.098,47.0,24.876,110.358,62.326,257.203,29.691,33.718,141.716,181.066,64.725,217.63,84.923,96.163,699.318,112.064,18.612,46.249,71.343,125.989,112.414,42.786,301.574,140.407,99.059,42.299,172.024,71.048,782.512,144.215,45.042,32.784,405.054
2010-04-04,2511.24,1998.222,235.387,49.975,222.166,68.952,18.932,101.099,47.0,24.879,110.381,62.327,257.218,29.692,33.718,141.722,181.066,64.726,217.652,84.924,96.167,699.349,112.068,18.614,46.251,71.345,125.999,112.419,42.785,301.549,140.405,99.058,42.297,172.02,71.048,782.504,144.166,45.041,32.783,405.051
2010-04-05,2511.66,1998.234,235.392,49.976,222.166,68.953,18.932,101.101,47.0,24.879,110.381,62.335,257.219,29.692,33.719,141.728,181.069,64.731,217.689,84.927,96.174,699.357,112.07,18.614,46.257,71.345,126.012,112.42,42.783,301.544,140.404,99.057,42.297,172.018,71.048,782.5,144.124,45.041,32.782,405.033
2010-04-06,2511.756,1998.237,235.398,49.976,222.167,68.954,18.932,101.101,47.0,24.88,110.398,62.335,257.223,29.694,33.722,141.733,181.076,64.734,217.691,84.93,96.18,699.394,112.081,18.614,46.258,71.347,126.026,112.421,42.782,301.541,140.404,99.057,42.296,172.017,71.048,782.432,144.119,45.04,32.781,405.022
2010-04-07,2511.759,1998.245,235.428,49.976,222.168,68.954,18.932,101.103,47.0,24.88,110.4,62.336,257.231,29.695,33.724,141.736,181.089,64.735,217.691,84.931,96.183,699.445,112.091,18.614,46.261,71.347,126.026,112.421,42.782,301.538,140.404,99.056,42.296,172.01,71.048,782.427,144.113,45.038,32.778,405.02
2010-04-08,2511.916,1998.246,235.433,49.976,222.169,68.954,18.932,101.105,47.0,24.88,110.405,62.337,257.243,29.696,33.724,141.737,181.091,64.741,217.721,84.932,96.195,699.452,112.096,18.614,46.263,71.351,126.029,112.423,42.78,301.533,140.403,99.056,42.295,172.007,71.047,782.425,144.071,45.038,32.777,405.011
2010-04-09,2511.935,1998.255,235.463,49.976,222.169,68.955,18.933,101.106,47.0,24.881,110.406,62.338,257.257,29.704,33.724,141.74,181.106,64.767,217.722,84.94,96.199,699.494,112.097,18.614,46.264,71.353,126.035,112.423,42.78,301.531,140.401,99.055,42.29,172.001,71.047,782.423,144.069,45.038,32.777,404.99
2010-04-10,2512.032,1998.281,235.464,49.976,222.17,68.955,18.933,101.107,47.0,24.881,110.413,62.341,257.261,29.705,33.726,141.741,181.123,64.769,217.742,84.945,96.224,699.532,112.097,18.615,46.265,71.355,126.036,112.432,42.779,301.529,140.4,99.055,42.29,171.996,71.047,782.414,144.066,45.038,32.776,404.99
2010-04-11,2512.444,1998.282,235.479,49.977,222.17,68.955,18.933,101.107,47.0,24.882,110.422,62.343,257.264,29.707,33.728,141.741,181.125,64.801,217.782,84.951,96.224,699.642,112.098,18.615,46.275,71.365,126.042,112.434,42.779,301.509,140.4,99.055,42.29,171.992,71.047,782.414,144.06,45.038,32.775,404.988
2010-04-12,2512.597,1998.288,235.48,49.977,222.172,68.955,18.934,101.107,47.0,24.882,110.422,62.346,257.267,29.707,33.728,141.742,181.171,64.807,217.783,84.955,96.225,699.675,112.101,18.616,46.275,71.368,126.047,112.437,42.775,301.492,140.399,99.054,42.285,171.986,71.047,782.411,144.056,45.038,32.774,404.984
2010-04-13,2513.017,1998.289,235.491,49.977,222.172,68.955,18.934,101.108,47.0,24.882,110.432,62.351,257.286,29.709,33.729,141.742,181.185,64.816,217.794,84.957,96.228,699.712,112.109,18.617,46.275,71.371,126.048,112.437,42.774,301.492,140.399,99.053,42.285,171.985,71.046,782.41,144.051,45.037,32.77,404.979
2010-04-14,2513.148,1998.294,235.517,49.977,222.173,68.955,18.934,101.11,47.0,24.882,110.435,62.363,257.287,29.715,33.729,141.745,181.227,64.822,217.833,84.97,96.234,699.732,112.11,18.617,46.28,71.379,126.05,112.438,42.773,301.481,140.398,99.053,42.284,171.984,71.046,782.388,144.038,45.037,32.768,404.978
2010-04-15,2513.185,1998.303,235.52,49.977,222.174,68.955,18.934,101.111,47.0,24.883,110.443,62.365,257.295,29.715,33.729,141.746,181.229,64.828,217.852,84.973,96.235,699.85,112.111,18.618,46.281,71.385,126.077,112.44,42.773,301.472,140.397,99.053,42.269,171.982,71.045,782.347,143.957,45.036,32.766,404.973
2010-04-16,2513.816,1998.326,235.521,49.977,222.174,68.956,18.934,101.111,47.0,24.884,110.445,62.366,257.302,29.715,33.729,141.747,181.229,64.838,217.888,84.973,96.259,699.879,112.111,18.62,46.284,71.391,126.114,112.447,42.772,301.47,140.397,99.052,42.267,171.98,71.045,782.322,143.956,45.036,32.764,404.967
2010-04-17,2514.138,1998.349,235.524,49.978,222.174,68.956,18.935,101.113,47.0,24.886,110.46,62.367,257.308,29.716,33.73,141.754,181.239,64.839,217.902,84.976,96.265,699.914,112.114,18.621,46.289,71.395,126.116,112.451,42.772,301.466,140.397,99.051,42.266,171.976,71.044,782.308,143.954,45.035,32.763,404.963
2010-04-18,2514.551,1998.373,235.535,49.978,222.175,68.957,18.935,101.117,47.0,24.887,110.461,62.369,257.31,29.717,33.732,141.755,181.247,64.841,217.929,84.981,96.273,700.095,112.117,18.623,46.294,71.399,126.137,112.452,42.77,301.464,140.396,99.051,42.266,171.972,71.044,782.295,143.952,45.035,32.761,404.962
2010-04-19,2514.799,1998.376,235.56,49.978,222.176,68.957,18.935,101.121,47.0,24.887,110.469,62.376,257.314,29.717,33.732,141.756,181.268,64.842,217.956,84.985,96.28,700.143,112.121,18.623,46.296,71.422,126.162,112.453,42.77,301.456,140.395,99.051,42.265,171.968,71.044,782.243,143.947,45.034,32.761,404.955
2010-04-20,2515.029,1998.379,235.567,49.979,222.177,68.957,18.935,101.122,47.0,24.887,110.502,62.385,257.316,29.725,33.734,141.756,181.274,64.845,217.961,84.99,96.286,700.148,112.122,18.623,46.301,71.426,126.165,112.458,42.768,301.456,140.394,99.051,42.262,171.966,71.043,782.238,143.936,45.034,32.76,404.946
2010-04-21,2515.297,1998.38,235.578,49.979,222.177,68.957,18.935,101.122,47.0,24.888,110.528,62.385,257.322,29.725,33.734,141.761,181.281,64.848,217.975,84.995,96.29,700.16,112.124,18.624,46.304,71.44,126.168,112.459,42.767,301.447,140.393,99.05,42.256,171.964,71.043,782.2,143.931,45.033,32.76,404.944
2010-04-22,2515.581,1998.387,235.584,49.979,222.178,68.957,18.935,101.122,47.0,24.888,110.535,62.386,257.324,29.725,33.735,141.766,181.284,64.856,218.038,84.998,96.316,700.193,112.125,18.624,46.306,71.44,126.172,112.462,42.767,301.444,140.392,99.05,42.254,171.962,71.042,782.192,143.902,45.032,32.759,404.935
2010-04-23,2515.767,1998.391,235.588,49.979,222.179,68.958,18.936,101.124,47.0,24.89,110.535,62.393,257.327,29.727,33.74,141.767,181.284,64.862,218.065,85.006,96.324,700.27,112.13,18.624,46.307,71.442,126.179,112.464,42.766,301.435,140.389,99.05,42.252,171.962,71.042,782.191,143.896,45.032,32.757,404.934
2010-04-24,2515.905,1998.392,235.604,49.98,222.179,68.958,18.936,101.125,47.0,24.891,110.537,62.393,257.329,29.729,33.741,141.767,181.298,64.866,218.07,85.009,96.325,700.368,112.13,18.625,46.307,71.455,126.18,112.466,42.765,301.432,140.387,99.05,42.25,171.959,71.041,782.188,143.872,45.032,32.756,404.93
2010-04-25,2515.93,1998.407,235.637,49.98,222.179,68.958,18.936,101.127,47.0,24.891,110.547,62.397,257.337,29.73,33.741,141.768,181.341,64.868,218.095,85.012,96.334,700.41,112.131,18.626,46.308,71.456,126.185,112.468,42.764,301.43,140.385,99.05,42.249,171.949,71.041,782.186,143.87,45.032,32.756,404.886
2010-04-26,2516.212,1998.414,235.648,49.98,222.179,68.959,18.936,101.13,47.0,24.891,110.575,62.398,257.34,29.734,33.742,141.771,181.358,64.879,218.125,85.015,96.336,700.452,112.133,18.626,46.308,71.456,126.207,112.468,42.763,301.429,140.384,99.049,42.248,171.948,71.041,782.176,143.853,45.032,32.755,404.885
2010-04-27,2516.261,1998.425,235.655,49.98,222.18,68.959,18.936,101.138,47.0,24.891,110.577,62.398,257.343,29.734,33.746,141.771,181.371,64.883,218.149,85.019,96.341,700.486,112.137,18.627,46.315,71.457,126.21,112.469,42.763,301.423,140.382,99.048,42.247,171.945,71.041,782.167,143.841,45.031,32.755,404.881
2010-04-28,2516.608,1998.459,235.657,49.98,222.18,68.96,18.936,101.139,47.0,24.892,110.579,62.399,257.355,29.736,33.749,141.773,181.379,64.886,218.153,85.02,96.35,700.491,112.149,18.628,46.319,71.46,126.215,112.469,42.761,301.418,140.381,99.047,42.247,171.935,71.041,782.167,143.827,45.031,32.755,404.878
2010-04-29,2516.755,1998.466,235.665,49.98,222.182,68.96,18.937,101.14,47.0,24.892,110.6,62.406,257.358,29.738,33.75,141.775,181.384,64.888,218.162,85.038,96.351,700.518,112.151,18.628,46.323,71.463,126.217,112.473,42.76,301.413,140.38,99.047,42.246,171.931,71.041,782.161,143.805,45.031,32.754,404.868
2010-04-30,2516.937,1998.488,235.671,49.981,222.182,68.96,18.937,101.14,47.0,24.893,110.609,62.419,257.36,29.739,33.751,141.777,181.398,64.893,218.195,85.043,96.358,700.519,112.158,18.629,46.325,71.464,126.221,112.475,42.76,301.412,140.38,99.047,42.24,171.927,71.041,782.156,143.795,45.031,32.753,404.867
2010-05-01,2517.028,1998.506,235.682,49.981,222.182,68.96,18.937,101.142,47.0,24.894,110.611,62.423,257.39,29.744,33.753,141.779,181.403,64.903,218.22,85.043,96.364,700.521,112.169,18.629,46.326,71.465,126.222,112.48,42.754,301.397,140.378,99.046,42.24,171.922,71.041,782.151,143.785,45.031,32.752,404.862
2010-05-02,2517.577,1998.508,235.688,49.981,222.182,68.961,18.937,101.147,47.0,24.895,110.619,62.425,257.402,29.746,33.754,141.781,181.457,64.905,218.266,85.054,96.367,700.535,112.17,18.63,46.328,71.465,126.228,112.483,42.754,301.377,140.377,99.046,42.239,171.907,71.04,782.15,143.77,45.031,32.751,404.859
2010-05-03,2517.81,1998.51,235.701,49.981,222.184,68.961,18.938,101.149,47.0,24.896,110.621,62.426,257.403,29.747,33.755,141.782,181.466,64.907,218.267,85.054,96.379,700.594,112.172,18.632,46.332,71.467,126.236,112.484,42.75,301.342,140.376,99.045,42.239,171.905,71.04,782.13,143.723,45.03,32.751,404.857
2010-05-04,2517.916,1998.512,235.709,49.981,222.186,68.961,18.938,101.151,47.0,24.896,110.633,62.434,257.405,29.748,33.76,141.783,181.469,64.919,218.286,85.057,96.385,700.684,112.18,18.632,46.335,71.473,126.244,112.488,42.748,301.339,140.375,99.044,42.238,171.902,71.04,782.104,143.711,45.03,32.75,404.855
2010-05-05,2517.916,1998.514,235.712,49.982,222.186,68.961,18.938,101.152,47.0,24.897,110.637,62.44,257.422,29.749,33.761,141.784,181.473,64.926,218.304,85.062,96.386,700.709,112.184,18.632,46.335,71.475,126.244,112.488,42.748,301.337,140.373,99.044,42.236,171.901,71.04,782.099,143.692,45.03,32.748,404.854
2010-05-06,2517.931,1998.523,235.775,49.982,222.186,68.961,18.938,101.152,47.0,24.897,110.652,62.448,257.445,29.75,33.763,141.785,181.485,64.945,218.307,85.062,96.393,700.768,112.185,18.633,46.339,71.48,126.264,112.489,42.748,301.328,140.372,99.043,42.234,171.899,71.039,782.086,143.654,45.029,32.747,404.841
2010-05-07,2518.115,1998.523,235.779,49.982,222.187,68.962,18.938,101.153,47.0,24.898,110.655,62.449,257.445,29.753,33.763,141.787,181.511,64.963,218.31,85.064,96.41,700.781,112.185,18.633,46.34,71.482,126.271,112.49,42.747,301.325,140.37,99.041,42.233,171.897,71.039,782.077,143.642,45.029,32.747,404.835
2010-05-08,2518.173,1998.551,235.78,49.982,222.188,68.962,18.939,101.154,47.0,24.899,110.658,62.452,257.45,29.755,33.765,141.787,181.604,64.965,218.317,85.074,96.412,700.882,112.188,18.636,46.342,71.496,126.276,112.495,42.747,301.299,140.37,99.041,42.231,171.895,71.039,782.071,143.638,45.028,32.746,404.83
2010-05-09,2518.291,1998.556,235.786,49.983,222.189,68.962,18.939,101.157,47.0,24.9,110.67,62.453,257.453,29.757,33.765,141.788,181.616,64.966,218.339,85.079,96.434,701.049,112.191,18.636,46.346,71.5,126.281,112.498,42.746,301.293,140.37,99.04,42.231,171.894,71.039,782.054,143.636,45.028,32.746,404.827
2010-05-10,2518.543,1998.556,235.818,49.983,222.189,68.962,18.939,101.158,47.0,24.9,110.67,62.468,257.461,29.759,33.767,141.789,181.623,64.969,218.358,85.09,96.441,701.102,112.207,18.636,46.346,71.501,126.281,112.498,42.745,301.29,140.37,99.04,42.23,171.889,71.039,782.039,143.629,45.027,32.745,404.819
2010-05-11,2518.78,1998.59,235.837,49.983,222.19,68.962,18.939,101.159,47.0,24.9,110.672,62.475,257.462,29.762,33.767,141.792,181.626,64.981,218.398,85.092,96.476,701.104,112.212,18.637,46.346,71.503,126.296,112.5,42.744,301.271,140.369,99.04,42.227,171.884,71.039,782.034,143.627,45.027,32.745,404.814
2010-05-12,2518.899,1998.612,235.839,49.983,222.19,68.962,18.94,101.165,47.0,24.901,110.673,62.475,257.466,29.764,33.768,141.794,181.636,64.981,218.465,85.1,96.484,701.143,112.214,18.637,46.347,71.507,126.31,112.502,42.744,301.265,140.369,99.039,42.227,171.882,71.039,782.028,143.626,45.027,32.744,404.812
2010-05-13,2519.591,1998.617,235.845,49.984,222.191,68.962,18.94,101.165,47.0,24.901,110.674,62.476,257.473,29.767,33.768,141.795,181.639,64.988,218.521,85.102,96.485,701.189,112.215,18.637,46.349,71.508,126.32,112.516,42.744,301.258,140.368,99.039,42.224,171.875,71.038,782.014,143.624,45.027,32.744,404.811
2010-05-14,2519.776,1998.644,235.846,49.984,222.192,68.962,18.941,101.165,47.0,24.901,110.675,62.477,257.478,29.769,33.769,141.799,181.651,64.996,218.528,85.102,96.49,701.254,112.217,18.638,46.349,71.515,126.32,112.517,42.744,301.252,140.368,99.038,42.221,171.868,71.038,782.012,143.611,45.026,32.744,404.807
2010-05-15,2519.844,1998.648,235.848,49.984,222.193,68.962,18.941,101.166,47.0,24.901,110.68,62.479,257.485,29.772,33.77,141.802,181.655,64.997,218.55,85.104,96.491,701.255,112.218,18.638,46.356,71.519,126.321,112.521,42.744,301.25,140.367,99.037,42.22,171.862,71.037,781.981,143.605,45.026,32.742,404.806
