Date,China,United States,Brazil,Belgium,France,Netherlands,Portugal,Spain,Sweden,Norway,Turkey,Argentina,Canada,Chile,Colombia,Mexico,Indonesia,Malaysia,South Korea,Taiwan,Thailand,India,Australia,New Zealand,Algeria,Egypt,Nigeria,South Africa,Czechia,Germany,Italy,Poland,Romania,United Kingdom,Kazakhstan,Russia,Ukraine,Uzbekistan,Venezuela,Japan,Iran,Kuwait,Saudi Arabia,United Arab Emirates
2005-03-31,2091.833,1976.015,211.353,49.489,220.927,68.469,18.478,98.35,47.0,23.971,95.416,57.822,245.253,25.774,31.35,137.485,161.919,54.492,186.353,75.891,83.108,601.343,105.574,17.472,40.335,61.662,111.867,106.873,44.584,313.738,142.019,100.092,47.31,180.231,71.538,806.261,170.438,45.517,34.62,413.857,167.18,23.217,131.07,50.361
2005-04-01,2092.329,1976.02,211.355,49.489,220.928,68.469,18.479,98.354,47.0,23.972,95.439,57.823,245.256,25.776,31.352,137.492,161.932,54.492,186.368,75.896,83.108,601.344,105.59,17.472,40.336,61.663,111.882,106.873,44.583,313.732,142.017,100.092,47.308,180.23,71.538,806.244,170.392,45.517,34.62,413.845,167.222,23.23,131.085,50.368
2005-04-02,2092.679,1976.045,211.358,49.489,220.928,68.47,18.479,98.354,47.0,23.972,95.454,57.826,245.265,25.777,31.352,137.492,161.948,54.493,186.393,75.9,83.11,601.354,105.594,17.474,40.345,61.668,111.884,106.876,44.582,313.729,142.015,100.091,47.308,180.221,71.538,806.222,170.371,45.517,34.616,413.845,167.226,23.231,131.087,50.37
2005-04-03,2092.687,1976.051,211.36,49.489,220.928,68.47,18.479,98.354,47.0,23.972,95.458,57.827,245.291,25.778,31.354,137.493,161.951,54.514,186.413,75.905,83.112,601.604,105.594,17.475,40.351,61.674,111.892,106.886,44.58,313.726,142.015,100.089,47.308,180.214,71.538,806.221,170.364,45.517,34.613,413.838,167.228,23.238,131.087,50.37
2005-04-04,2092.95,1976.078,211.365,49.489,220.928,68.47,18.48,98.354,47.0,23.972,95.458,57.828,245.296,25.78,31.355,137.494,161.956,54.522,186.423,75.918,83.117,601.648,105.602,17.475,40.354,61.675,111.91,106.889,44.58,313.718,142.014,100.088,47.306,180.204,71.538,806.198,170.343,45.516,34.61,413.838,167.237,23.24,131.092,50.371
2005-04-05,2093.457,1976.1,211.375,49.489,220.929,68.47,18.48,98.355,47.0,23.973,95.489,57.83,245.3,25.78,31.355,137.494,161.979,54.525,186.424,75.922,83.12,601.67,105.604,17.475,40.355,61.675,111.927,106.889,44.578,313.716,142.014,100.086,47.304,180.196,71.537,806.181,170.341,45.516,34.608,413.836,167.242,23.241,131.098,50.376
2005-04-06,2093.632,1976.118,211.384,49.489,220.929,68.47,18.48,98.356,47.0,23.974,95.493,57.831,245.303,25.78,31.356,137.497,161.98,54.533,186.439,75.928,83.128,601.693,105.606,17.476,40.357,61.675,111.936,106.89,44.578,313.703,142.013,100.086,47.301,180.192,71.537,806.179,170.34,45.515,34.607,413.828,167.266,23.241,131.121,50.38
2005-04-07,2093.768,1976.124,211.391,49.489,220.93,68.471,18.48,98.357,47.0,23.974,95.526,57.832,245.313,25.78,31.361,137.5,161.992,54.542,186.445,75.928,83.136,601.716,105.61,17.476,40.358,61.683,111.947,106.891,44.577,313.701,142.013,100.086,47.297,180.175,71.537,806.177,170.308,45.514,34.606,413.822,167.268,23.248,131.163,50.383
2005-04-08,2093.844,1976.137,211.405,49.489,220.931,68.471,18.481,98.357,47.0,23.974,95.534,57.834,245.317,25.78,31.361,137.501,162.001,54.548,186.447,75.934,83.139,601.78,105.618,17.477,40.363,61.685,111.95,106.896,44.577,313.697,142.012,100.086,47.289,180.162,71.537,806.163,170.276,45.514,34.605,413.822,167.309,23.248,131.173,50.393
2005-04-09,2094.217,1976.161,211.41,49.49,220.931,68.471,18.481,98.357,47.0,23.974,95.541,57.836,245.322,25.791,31.362,137.504,162.004,54.549,186.482,75.94,83.14,601.788,105.62,17.477,40.365,61.707,111.964,106.909,44.576,313.695,142.011,100.085,47.289,180.158,71.536,806.145,170.273,45.514,34.603,413.82,167.313,23.249,131.217,50.394
2005-04-10,2094.289,1976.171,211.411,49.49,220.933,68.471,18.481,98.357,47.0,23.975,95.542,57.839,245.322,25.791,31.363,137.506,162.019,54.559,186.498,75.942,83.154,601.83,105.621,17.478,40.374,61.714,111.968,106.914,44.575,313.671,142.011,100.083,47.284,180.152,71.536,806.138,170.272,45.514,34.603,413.812,167.394,23.251,131.222,50.406
2005-04-11,2094.646,1976.186,211.468,49.491,220.933,68.472,18.482,98.358,47.0,23.975,95.563,57.843,245.328,25.793,31.364,137.51,162.021,54.56,186.554,75.945,83.161,601.834,105.621,17.479,40.381,61.716,111.979,106.918,44.572,313.647,142.01,100.082,47.283,180.141,71.536,806.137,170.262,45.513,34.602,413.808,167.405,23.255,131.225,50.408
2005-04-12,2094.709,1976.19,211.484,49.491,220.933,68.472,18.482,98.359,47.0,23.975,95.569,57.844,245.336,25.793,31.364,137.511,162.027,54.563,186.556,75.954,83.169,601.915,105.625,17.479,40.387,61.727,111.98,106.922,44.571,313.643,142.009,100.081,47.28,180.141,71.536,806.121,170.226,45.513,34.602,413.792,167.411,23.255,131.24,50.408
2005-04-13,2094.717,1976.215,211.49,49.491,220.933,68.472,18.482,98.365,47.0,23.976,95.57,57.844,245.338,25.794,31.365,137.513,162.027,54.564,186.564,75.963,83.173,602.004,105.627,17.479,40.396,61.73,111.986,106.924,44.571,313.643,142.008,100.081,47.275,180.137,71.535,806.108,170.221,45.513,34.597,413.773,167.416,23.257,131.275,50.409
2005-04-14,2094.776,1976.222,211.508,49.491,220.934,68.472,18.482,98.367,47.0,23.978,95.573,57.846,245.342,25.797,31.365,137.513,162.03,54.57,186.57,75.986,83.175,602.005,105.633,17.48,40.4,61.732,111.999,106.927,44.569,313.637,142.008,100.08,47.274,180.136,71.535,806.105,170.219,45.512,34.597,413.748,167.418,23.257,131.287,50.41
2005-04-15,2095.094,1976.234,211.511,49.491,220.934,68.473,18.482,98.367,47.0,23.978,95.576,57.851,245.343,25.798,31.366,137.515,162.043,54.574,186.586,75.988,83.177,602.018,105.635,17.481,40.401,61.735,112.017,106.932,44.569,313.632,142.008,100.08,47.273,180.134,71.535,806.104,170.213,45.512,34.597,413.744,167.429,23.258,131.288,50.424
2005-04-16,2095.124,1976.234,211.513,49.491,220.934,68.473,18.483,98.368,47.0,23.979,95.577,57.856,245.355,25.798,31.368,137.516,162.059,54.579,186.61,76.005,83.19,602.025,105.636,17.481,40.404,61.74,112.02,106.933,44.568,313.63,142.006,100.079,47.269,180.133,71.535,806.095,170.207,45.512,34.596,413.735,167.466,23.26,131.29,50.426
2005-04-17,2095.59,1976.251,211.533,49.492,220.935,68.473,18.483,98.369,47.0,23.979,95.578,57.857,245.357,25.799,31.37,137.517,162.077,54.588,186.61,76.018,83.2,602.081,105.644,17.481,40.404,61.748,112.024,106.936,44.568,313.626,142.005,100.079,47.268,180.133,71.534,806.092,170.199,45.512,34.596,413.734,167.511,23.261,131.298,50.43
2005-04-18,2095.648,1976.251,211.537,49.492,220.936,68.473,18.483,98.375,47.0,23.979,95.59,57.859,245.359,25.8,31.37,137.519,162.092,54.591,186.611,76.026,83.222,602.332,105.649,17.484,40.411,61.765,112.032,106.942,44.568,313.62,142.004,100.078,47.267,180.128,71.534,806.065,170.199,45.512,34.596,413.734,167.524,23.264,131.301,50.431
2005-04-19,2095.714,1976.252,211.553,49.492,220.938,68.474,18.483,98.375,47.0,23.98,95.604,57.862,245.362,25.803,31.372,137.521,162.098,54.592,186.62,76.026,83.227,602.485,105.65,17.484,40.413,61.783,112.047,106.944,44.567,313.616,142.003,100.077,47.265,180.118,71.534,806.055,170.173,45.512,34.595,413.732,167.546,23.267,131.311,50.436
2005-04-20,2095.92,1976.259,211.597,49.492,220.939,68.476,18.483,98.376,47.0,23.981,95.617,57.871,245.366,25.804,31.375,137.526,162.098,54.593,186.628,76.027,83.228,602.562,105.651,17.484,40.421,61.786,112.049,106.944,44.566,313.599,142.003,100.077,47.262,180.116,71.533,806.05,170.164,45.511,34.594,413.731,167.55,23.268,131.348,50.437
2005-04-21,2096.225,1976.281,211.613,49.493,220.939,68.476,18.483,98.376,47.0,23.982,95.629,57.874,245.372,25.805,31.376,137.527,162.114,54.593,186.644,76.03,83.237,602.608,105.658,17.485,40.421,61.79,112.052,106.946,44.565,313.597,142.003,100.077,47.26,180.116,71.533,806.025,170.14,45.511,34.594,413.726,167.556,23.27,131.35,50.452
2005-04-22,2096.871,1976.293,211.629,49.493,220.944,68.477,18.484,98.377,47.0,23.982,95.638,57.876,245.374,25.806,31.376,137.533,162.121,54.598,186.656,76.037,83.241,602.619,105.66,17.486,40.423,61.795,112.067,106.947,44.565,313.591,142.002,100.077,47.259,180.107,71.533,805.957,170.104,45.511,34.593,413.726,167.598,23.27,131.376,50.461
2005-04-23,2097.015,1976.336,211.643,49.493,220.946,68.477,18.484,98.381,47.0,23.983,95.645,57.88,245.378,25.807,31.377,137.533,162.122,54.612,186.668,76.039,83.254,602.85,105.661,17.486,40.424,61.795,112.072,106.948,44.564,313.585,142.0,100.076,47.258,180.104,71.533,805.954,170.101,45.511,34.592,413.718,167.628,23.272,131.384,50.474
2005-04-24,2097.418,1976.336,211.645,49.493,220.946,68.477,18.484,98.382,47.0,23.983,95.664,57.889,245.381,25.809,31.378,137.534,162.127,54.613,186.684,76.046,83.269,602.878,105.663,17.487,40.426,61.802,112.074,106.95,44.564,313.577,142.0,100.076,47.255,180.097,71.533,805.936,170.089,45.51,34.592,413.716,167.632,23.274,131.408,50.488
2005-04-25,2098.205,1976.341,211.645,49.493,220.946,68.477,18.485,98.383,47.0,23.984,95.667,57.892,245.391,25.816,31.379,137.537,162.14,54.615,186.719,76.049,83.276,602.879,105.664,17.487,40.426,61.802,112.077,106.954,44.562,313.574,141.999,100.075,47.245,180.096,71.533,805.935,170.084,45.51,34.592,413.708,167.689,23.274,131.408,50.489
2005-04-26,2098.329,1976.362,211.647,49.494,220.946,68.478,18.485,98.385,47.0,23.984,95.696,57.897,245.395,25.817,31.379,137.54,162.141,54.621,186.725,76.057,83.28,602.897,105.669,17.487,40.434,61.805,112.078,106.954,44.562,313.572,141.999,100.075,47.244,180.091,71.532,805.932,170.076,45.509,34.591,413.694,167.696,23.276,131.425,50.497
2005-04-27,2098.565,1976.372,211.652,49.494,220.947,68.478,18.486,98.386,47.0,23.984,95.705,57.898,245.397,25.819,31.383,137.54,162.144,54.623,186.726,76.059,83.299,602.902,105.675,17.488,40.436,61.812,112.092,106.955,44.561,313.556,141.999,100.074,47.237,180.091,71.532,805.915,170.064,45.509,34.591,413.69,167.7,23.276,131.431,50.497
2005-04-28,2098.785,1976.388,211.666,49.494,220.948,68.478,18.486,98.389,47.0,23.986,95.71,57.9,245.4,25.822,31.383,137.541,162.149,54.628,186.74,76.064,83.301,602.937,105.676,17.489,40.437,61.812,112.093,106.955,44.561,313.553,141.998,100.074,47.235,180.086,71.532,805.905,170.058,45.509,34.588,413.688,167.718,23.277,131.461,50.499
2005-04-29,2099.071,1976.388,211.68,49.494,220.948,68.478,18.486,98.39,47.0,23.987,95.726,57.902,245.401,25.823,31.383,137.542,162.164,54.631,186.746,76.07,83.309,603.017,105.677,17.489,40.44,61.825,112.104,106.956,44.56,313.55,141.997,100.074,47.231,180.085,71.532,805.896,170.056,45.509,34.587,413.688,167.736,23.278,131.465,50.503
2005-04-30,2099.407,1976.43,211.681,49.495,220.949,68.479,18.486,98.393,47.0,23.987,95.734,57.903,245.419,25.824,31.385,137.545,162.17,54.64,186.752,76.085,83.312,603.042,105.678,17.49,40.442,61.825,112.11,106.957,44.558,313.549,141.996,100.073,47.228,180.075,71.531,805.883,170.051,45.509,34.587,413.685,167.751,23.278,131.498,50.51
2005-05-01,2099.665,1976.471,211.722,49.495,220.95,68.479,18.486,98.393,47.0,23.988,95.734,57.903,245.419,25.824,31.387,137.547,162.193,54.643,186.764,76.087,83.315,603.135,105.678,17.49,40.442,61.829,112.131,106.965,44.556,313.538,141.995,100.073,47.227,180.074,71.531,805.862,170.023,45.508,34.587,413.682,167.77,23.279,131.515,50.513
2005-05-02,2099.685,1976.479,211.73,49.495,220.95,68.479,18.486,98.396,47.0,23.988,95.74,57.903,245.431,25.825,31.387,137.547,162.208,54.649,186.768,76.088,83.316,603.159,105.68,17.49,40.447,61.829,112.148,106.966,44.555,313.532,141.994,100.073,47.218,180.068,71.531,805.86,170.019,45.508,34.586,413.665,167.804,23.279,131.52,50.523
2005-05-03,2099.706,1976.487,211.741,49.495,220.951,68.48,18.487,98.398,47.0,23.989,95.747,57.904,245.434,25.825,31.388,137.548,162.22,54.668,186.776,76.099,83.33,603.18,105.688,17.491,40.447,61.83,112.152,106.968,44.553,313.527,141.994,100.072,47.216,180.063,71.53,805.858,169.999,45.508,34.585,413.658,167.805,23.298,131.523,50.531
2005-05-04,2099.79,1976.491,211.753,49.495,220.951,68.48,18.487,98.4,47.0,23.989,95.753,57.904,245.437,25.827,31.389,137.548,162.228,54.67,186.807,76.103,83.342,603.227,105.692,17.491,40.449,61.833,112.155,106.971,44.552,313.525,141.994,100.071,47.211,180.057,71.53,805.857,169.982,45.507,34.584,413.655,167.809,23.3,131.525,50.534
2005-05-05,2099.931,1976.504,211.755,49.496,220.952,68.48,18.487,98.403,47.0,23.989,95.754,57.909,245.438,25.828,31.389,137.55,162.302,54.671,186.809,76.105,83.349,603.251,105.697,17.492,40.449,61.836,112.164,106.974,44.55,313.5,141.992,100.07,47.205,180.05,71.529,805.836,169.971,45.507,34.583,413.654,167.815,23.301,131.526,50.539
2005-05-06,2100.007,1976.56,211.758,49.496,220.952,68.48,18.487,98.404,47.0,23.99,95.757,57.912,245.442,25.828,31.391,137.551,162.302,54.672,186.813,76.108,83.353,603.336,105.704,17.493,40.455,61.837,112.169,106.978,44.548,313.477,141.991,100.069,47.202,180.048,71.529,805.827,169.956,45.507,34.583,413.653,167.835,23.304,131.534,50.54
2005-05-07,2100.139,1976.564,211.759,49.496,220.954,68.48,18.487,98.41,47.0,23.99,95.757,57.913,245.449,25.83,31.392,137.552,162.308,54.682,186.823,76.113,83.36,603.454,105.706,17.494,40.457,61.843,112.17,106.98,44.548,313.474,141.991,100.069,47.198,180.047,71.529,805.822,169.937,45.507,34.583,413.651,167.848,23.31,131.556,50.541
2005-05-08,2100.328,1976.591,211.783,49.496,220.955,68.48,18.488,98.412,47.0,23.991,95.762,57.915,245.453,25.832,31.395,137.553,162.328,54.685,186.823,76.115,83.362,603.489,105.712,17.495,40.466,61.843,112.188,106.981,44.548,313.468,141.991,100.068,47.198,180.042,71.529,805.797,169.928,45.507,34.582,413.648,167.861,23.312,131.558,50.551
2005-05-09,2100.536,1976.593,211.803,49.496,220.955,68.481,18.488,98.413,47.0,23.991,95.763,57.915,245.455,25.832,31.395,137.553,162.338,54.688,186.871,76.117,83.38,603.509,105.714,17.495,40.472,61.845,112.191,106.982,44.547,313.463,141.99,100.068,47.196,180.041,71.529,805.794,169.904,45.507,34.581,413.647,167.951,23.317,131.559,50.552
2005-05-10,2100.643,1976.619,211.81,49.496,220.957,68.481,18.488,98.417,47.0,23.991,95.773,57.916,245.456,25.837,31.395,137.557,162.364,54.688,186.872,76.126,83.383,603.638,105.715,17.495,40.474,61.847,112.205,106.984,44.547,313.455,141.989,100.066,47.193,180.033,71.529,805.757,169.869,45.506,34.58,413.614,168.046,23.317,131.56,50.552
2005-05-11,2101.551,1976.62,211.823,49.497,220.957,68.482,18.488,98.417,47.0,23.992,95.774,57.916,245.456,25.841,31.397,137.562,162.385,54.692,186.875,76.132,83.383,603.656,105.719,17.496,40.478,61.847,112.21,106.991,44.546,313.452,141.985,100.066,47.192,180.026,71.528,805.753,169.821,45.506,34.579,413.605,168.076,23.318,131.571,50.556
2005-05-12,2101.675,1976.643,211.824,49.497,220.957,68.482,18.488,98.417,47.0,23.992,95.782,57.917,245.47,25.843,31.398,137.564,162.42,54.694,186.884,76.135,83.404,603.716,105.724,17.499,40.479,61.849,112.215,107.0,44.546,313.447,141.984,100.065,47.188,180.015,71.528,805.73,169.82,45.506,34.579,413.605,168.085,23.319,131.571,50.559
2005-05-13,2101.684,1976.646,211.835,49.497,220.959,68.482,18.488,98.419,47.0,23.993,95.79,57.917,245.472,25.847,31.4,137.564,162.436,54.706,186.89,76.136,83.408,603.741,105.724,17.499,40.481,61.85,112.22,107.007,44.544,313.435,141.983,100.063,47.182,180.011,71.528,805.715,169.82,45.506,34.579,413.604,168.113,23.322,131.586,50.562
2005-05-14,2101.785,1976.648,211.837,49.497,220.96,68.482,18.488,98.419,47.0,23.993,95.805,57.917,245.481,25.848,31.401,137.564,162.437,54.709,186.897,76.14,83.409,603.745,105.725,17.499,40.482,61.851,112.222,107.009,44.544,313.434,141.983,100.063,47.181,180.004,71.527,805.7,169.779,45.505,34.579,413.604,168.136,23.329,131.59,50.563
2005-05-15,2101.914,1976.653,211.873,49.498,220.96,68.482,18.488,98.42,47.0,23.993,95.811,57.918,245.483,25.848,31.401,137.566,162.441,54.71,186.916,76.149,83.417,603.843,105.725,17.5,40.487,61.853,112.232,107.014,44.544,313.433,141.982,100.059,47.176,179.999,71.527,805.648,169.779,45.505,34.579,413.601,168.137,23.329,131.599,50.567
2005-05-16,2102.036,1976.702,211.882,49.498,220.96,68.482,18.489,98.42,47.0,23.993,95.822,57.925,245.491,25.851,31.402,137.567,162.441,54.711,186.918,76.154,83.426,603.918,105.73,17.5,40.488,61.858,112.234,107.018,44.542,313.403,141.982,100.059,47.175,179.984,71.527,805.643,169.768,45.505,34.578,413.601,168.149,23.346,131.622,50.579
2005-05-17,2102.24,1976.704,211.905,49.498,220.961,68.483,18.489,98.421,47.0,23.994,95.828,57.925,245.491,25.851,31.402,137.569,162.451,54.713,186.919,76.16,83.426,604.115,105.731,17.501,40.492,61.858,112.243,107.019,44.539,313.39,141.982,100.059,47.173,179.971,71.527,805.619,169.754,45.504,34.577,413.594,168.178,23.347,131.628,50.583
2005-05-18,2102.478,1976.722,211.915,49.498,220.961,68.483,18.489,98.423,47.0,23.994,95.832,57.926,245.501,25.856,31.402,137.569,162.493,54.725,186.923,76.187,83.43,604.123,105.731,17.501,40.493,61.871,112.244,107.025,44.539,313.376,141.981,100.059,47.173,179.967,71.526,805.598,169.741,45.504,34.577,413.589,168.199,23.349,131.646,50.588
2005-05-19,2102.496,1976.723,211.937,49.499,220.962,68.483,18.489,98.423,47.0,23.994,95.842,57.926,245.505,25.856,31.403,137.571,162.494,54.727,186.925,76.195,83.437,604.18,105.731,17.502,40.495,61.876,112.248,107.025,44.538,313.359,141.98,100.059,47.172,179.957,71.526,805.566,169.732,45.504,34.577,413.574,168.253,23.35,131.651,50.596
2005-05-20,2102.648,1976.741,211.938,49.499,220.962,68.483,18.489,98.424,47.0,23.995,95.844,57.932,245.506,25.856,31.406,137.573,162.499,54.731,186.952,76.195,83.441,604.186,105.732,17.502,40.496,61.877,112.249,107.026,44.536,313.343,141.979,100.057,47.17,179.956,71.526,805.565,169.725,45.503,34.575,413.567,168.273,23.351,131.667,50.597
2005-05-21,2102.992,1976.765,211.939,49.499,220.963,68.483,18.49,98.427,47.0,23.995,95.853,57.936,245.514,25.861,31.409,137.579,162.505,54.737,186.972,76.198,83.441,604.24,105.733,17.503,40.496,61.881,112.259,107.03,44.536,313.332,141.978,100.057,47.166,179.953,71.525,805.557,169.711,45.502,34.574,413.563,168.275,23.353,131.683,50.597
2005-05-22,2103.26,1976.767,211.94,49.499,220.963,68.484,18.49,98.428,47.0,23.996,95.856,57.936,245.519,25.863,31.413,137.579,162.507,54.741,186.997,76.199,83.444,604.284,105.74,17.504,40.497,61.885,112.259,107.038,44.534,313.33,141.977,100.057,47.163,179.952,71.525,805.535,169.694,45.502,34.573,413.554,168.298,23.355,131.694,50.598
2005-05-23,2103.776,1976.783,211.94,49.5,220.964,68.485,18.491,98.43,47.0,23.996,95.859,57.94,245.52,25.865,31.413,137.58,162.51,54.752,187.028,76.199,83.453,604.288,105.75,17.504,40.5,61.886,112.277,107.042,44.533,313.326,141.977,100.056,47.162,179.941,71.524,805.503,169.683,45.502,34.573,413.55,168.304,23.356,131.694,50.601
2005-05-24,2104.011,1976.788,211.954,49.501,220.967,68.485,18.491,98.43,47.0,23.997,95.869,57.942,245.521,25.866,31.414,137.582,162.514,54.757,187.035,76.201,83.454,604.308,105.75,17.504,40.502,61.892,112.28,107.043,44.532,313.324,141.975,100.055,47.161,179.937,71.524,805.494,169.668,45.502,34.572,413.547,168.307,23.357,131.715,50.601
2005-05-25,2104.575,1976.799,211.962,49.501,220.968,68.485,18.491,98.433,47.0,23.997,95.894,57.944,245.522,25.866,31.414,137.585,162.527,54.758,187.097,76.226,83.458,604.435,105.755,17.505,40.505,61.894,112.28,107.043,44.53,313.322,141.975,100.055,47.16,179.923,71.523,805.472,169.653,45.501,34.57,413.545,168.309,23.357,131.717,50.615
2005-05-26,2104.634,1976.817,211.985,49.501,220.969,68.485,18.491,98.437,47.0,23.998,95.906,57.958,245.522,25.867,31.416,137.586,162.539,54.759,187.101,76.229,83.459,604.47,105.762,17.508,40.514,61.895,112.287,107.043,44.527,313.32,141.974,100.053,47.158,179.922,71.523,805.467,169.635,45.5,34.569,413.542,168.32,23.36,131.718,50.617
2005-05-27,2104.656,1976.827,212.006,49.501,220.971,68.486,18.491,98.437,47.0,23.998,95.923,57.959,245.525,25.87,31.417,137.593,162.55,54.761,187.105,76.246,83.461,604.486,105.764,17.509,40.521,61.899,112.314,107.048,44.527,313.316,141.974,100.052,47.157,179.915,71.523,805.445,169.63,45.5,34.569,413.536,168.383,23.363,131.742,50.617
2005-05-28,2104.705,1976.83,212.016,49.502,220.973,68.486,18.492,98.437,47.0,23.999,95.924,57.965,245.529,25.871,31.419,137.595,162.57,54.762,187.117,76.247,83.488,604.532,105.765,17.51,40.522,61.9,112.315,107.055,44.526,313.309,141.973,100.052,47.151,179.905,71.522,805.436,169.613,45.5,34.569,413.535,168.387,23.367,131.743,50.618
2005-05-29,2104.77,1976.839,212.026,49.502,220.973,68.486,18.492,98.44,47.0,23.999,95.938,57.965,245.529,25.873,31.421,137.598,162.574,54.765,187.125,76.258,83.496,604.608,105.77,17.51,40.527,61.904,112.323,107.062,44.526,313.303,141.972,100.052,47.147,179.904,71.522,805.433,169.599,45.5,34.568,413.534,168.392,23.369,131.766,50.623
2005-05-30,2105.025,1976.848,212.03,49.502,220.974,68.486,18.492,98.443,47.0,24.0,95.938,57.967,245.533,25.874,31.422,137.602,162.591,54.769,187.161,76.26,83.503,604.69,105.771,17.511,40.529,61.904,112.341,107.066,44.525,313.302,141.971,100.052,47.145,179.888,71.522,805.422,169.585,45.499,34.568,413.534,168.427,23.369,131.782,50.627
